"experiment_id","timestamp_ms","relative_ms_from_launch","event_name","event_code","url","browser_package","android_version","browser_version","note"
"E02_state_inference_oracle","1779868076501","0","SERVICE_CONNECTED","0","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","component=com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService"
"E02_state_inference_oracle","1779868076541","0","extraCallback:onWarmupCompleted","10000","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","bundle={}"
"E02_state_inference_oracle","1779868077965","0","LAUNCH_REQUESTED","0","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","鍑嗗鎵撳紑 Custom Tab"
"E02_state_inference_oracle","1779868078357","392","TAB_SHOWN","5","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1670340}"
"E02_state_inference_oracle","1779868078446","481","NAVIGATION_STARTED","1","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1670446}"
"E02_state_inference_oracle","1779868081466","3501","NAVIGATION_FINISHED","2","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1673465}"
"E02_state_inference_oracle","1779868087585","9620","TAB_HIDDEN","6","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1679585}"
"E02_state_inference_oracle","1779867947946","0","SERVICE_CONNECTED","0","http://198.18.0.1:8000/download?trial=download_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","component=com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService"
"E02_state_inference_oracle","1779867947989","0","extraCallback:onWarmupCompleted","10000","http://198.18.0.1:8000/download?trial=download_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","bundle={}"
"E02_state_inference_oracle","1779867949414","2","LAUNCH_REQUESTED","0","http://198.18.0.1:8000/download?trial=download_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","鍑嗗鎵撳紑 Custom Tab"
"E02_state_inference_oracle","1779867949838","426","TAB_SHOWN","5","http://198.18.0.1:8000/download?trial=download_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1541838}"
"E02_state_inference_oracle","1779867949929","517","NAVIGATION_STARTED","1","http://198.18.0.1:8000/download?trial=download_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1541928}"
"E02_state_inference_oracle","1779867950031","619","NAVIGATION_ABORTED","4","http://198.18.0.1:8000/download?trial=download_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1542030}"
"E02_state_inference_oracle","1779867959810","0","SERVICE_CONNECTED","0","http://198.18.0.1:8000/download?trial=download_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","component=com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService"
"E02_state_inference_oracle","1779867959852","0","extraCallback:onWarmupCompleted","10000","http://198.18.0.1:8000/download?trial=download_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","bundle={}"
"E02_state_inference_oracle","1779867961261","1","LAUNCH_REQUESTED","0","http://198.18.0.1:8000/download?trial=download_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","鍑嗗鎵撳紑 Custom Tab"
"E02_state_inference_oracle","1779867961692","432","TAB_SHOWN","5","http://198.18.0.1:8000/download?trial=download_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1553675}"
"E02_state_inference_oracle","1779867961758","498","NAVIGATION_STARTED","1","http://198.18.0.1:8000/download?trial=download_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1553757}"
"E02_state_inference_oracle","1779867961828","568","NAVIGATION_ABORTED","4","http://198.18.0.1:8000/download?trial=download_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1553828}"
"E02_state_inference_oracle","1779867971229","0","SERVICE_CONNECTED","0","http://198.18.0.1:8000/download?trial=download_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","component=com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService"
"E02_state_inference_oracle","1779867971276","0","extraCallback:onWarmupCompleted","10000","http://198.18.0.1:8000/download?trial=download_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","bundle={}"
"E02_state_inference_oracle","1779867972696","2","LAUNCH_REQUESTED","0","http://198.18.0.1:8000/download?trial=download_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","鍑嗗鎵撳紑 Custom Tab"
"E02_state_inference_oracle","1779867973034","340","TAB_SHOWN","5","http://198.18.0.1:8000/download?trial=download_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1565032}"
"E02_state_inference_oracle","1779867973103","409","NAVIGATION_STARTED","1","http://198.18.0.1:8000/download?trial=download_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1565089}"
"E02_state_inference_oracle","1779867973206","512","NAVIGATION_ABORTED","4","http://198.18.0.1:8000/download?trial=download_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1565206}"
"E02_state_inference_oracle","1779867913093","0","SERVICE_CONNECTED","0","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","component=com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService"
"E02_state_inference_oracle","1779867913128","0","extraCallback:onWarmupCompleted","10000","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","bundle={}"
"E02_state_inference_oracle","1779867914558","1","LAUNCH_REQUESTED","0","http://198.18.0.1:8000/redirect/html?trial=redirect_html_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","鍑嗗鎵撳紑 Custom Tab"
